INFO 2024-12-28 13:37:03,420 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-28 13:37:03,719 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\_compat_pickle.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,719 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1732379726.1753747
DEBUG 2024-12-28 13:37:03,719 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1732379726.1423688
DEBUG 2024-12-28 13:37:03,719 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1730899116.6266057
DEBUG 2024-12-28 13:37:03,720 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\wsgiref\simple_server.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,720 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\contextvars.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,720 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\asyncio\proactor_events.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,720 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1732379726.1573696
DEBUG 2024-12-28 13:37:03,720 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1732379726.1703756
DEBUG 2024-12-28 13:37:03,720 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1732379726.3222928
DEBUG 2024-12-28 13:37:03,720 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1732379724.2666128
DEBUG 2024-12-28 13:37:03,720 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\template\library.py first seen with mtime 1732379726.426816
DEBUG 2024-12-28 13:37:03,720 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,721 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\views\debug.py first seen with mtime 1732379726.4843369
DEBUG 2024-12-28 13:37:03,721 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,721 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\logging\handlers.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,721 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\asgiref\__init__.py first seen with mtime 1730899117.9304583
DEBUG 2024-12-28 13:37:03,721 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\whitenoise\media_types.py first seen with mtime 1734701865.2779472
DEBUG 2024-12-28 13:37:03,721 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\utils\termcolors.py first seen with mtime 1732379726.4748244
DEBUG 2024-12-28 13:37:03,721 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\db\models\manager.py first seen with mtime 1732379726.3122938
DEBUG 2024-12-28 13:37:03,721 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1732379726.4588137
DEBUG 2024-12-28 13:37:03,721 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\zipfile\__init__.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,721 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\utils\crypto.py first seen with mtime 1732379726.457815
DEBUG 2024-12-28 13:37:03,721 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\tempfile.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,721 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1732379726.2317908
DEBUG 2024-12-28 13:37:03,722 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1732379724.4232411
DEBUG 2024-12-28 13:37:03,722 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\environ\fileaware_mapping.py first seen with mtime 1731498890.8193955
DEBUG 2024-12-28 13:37:03,722 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\db\backends\postgresql\base.py first seen with mtime 1732379726.271775
DEBUG 2024-12-28 13:37:03,722 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\urllib\response.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,722 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\sqlparse\utils.py first seen with mtime 1730899116.624596
DEBUG 2024-12-28 13:37:03,722 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\core\files\temp.py first seen with mtime 1732379726.182764
DEBUG 2024-12-28 13:37:03,722 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1732379726.1773806
DEBUG 2024-12-28 13:37:03,723 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\pickle.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,723 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\getpass.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,723 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\psycopg2\_ipaddress.py first seen with mtime 1734618048.6637244
DEBUG 2024-12-28 13:37:03,723 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\ipaddress.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,723 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1730899116.6295955
DEBUG 2024-12-28 13:37:03,723 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\template\defaultfilters.py first seen with mtime 1732379726.4238129
DEBUG 2024-12-28 13:37:03,723 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1732379724.4202545
DEBUG 2024-12-28 13:37:03,723 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\db\backends\postgresql\schema.py first seen with mtime 1732379726.2802837
DEBUG 2024-12-28 13:37:03,724 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\encodings\aliases.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,724 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\email\_header_value_parser.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,724 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\zipfile\_path\__init__.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,724 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\heapq.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,724 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1732379726.410815
DEBUG 2024-12-28 13:37:03,724 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\queue.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,724 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\db\backends\base\creation.py first seen with mtime 1732379726.2447631
DEBUG 2024-12-28 13:37:03,724 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\threading.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,724 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1732379726.2407637
DEBUG 2024-12-28 13:37:03,725 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\messages\constants.py first seen with mtime 1732379725.377719
DEBUG 2024-12-28 13:37:03,725 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1732379726.4288144
DEBUG 2024-12-28 13:37:03,725 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\utils\numberformat.py first seen with mtime 1732379726.4738252
DEBUG 2024-12-28 13:37:03,725 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\wsgiref\headers.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,725 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1732379724.419497
DEBUG 2024-12-28 13:37:03,725 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\asyncio\format_helpers.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,725 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\template\loader.py first seen with mtime 1732379726.4288144
DEBUG 2024-12-28 13:37:03,725 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\asyncio\exceptions.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,725 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\types.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,726 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,726 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1732379726.435816
DEBUG 2024-12-28 13:37:03,726 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\psycopg2\__init__.py first seen with mtime 1734618048.6637244
DEBUG 2024-12-28 13:37:03,726 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1732379725.3767197
DEBUG 2024-12-28 13:37:03,726 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1730899116.6315966
DEBUG 2024-12-28 13:37:03,726 autoreload File D:\programs\PyCharm 2024.3.1\plugins\python-ce\helpers\pycharm_display\datalore\display\supported_data_type.py first seen with mtime 1733930122.0
DEBUG 2024-12-28 13:37:03,726 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1732379724.4182403
DEBUG 2024-12-28 13:37:03,726 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\asyncio\queues.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,727 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1732379726.4548142
DEBUG 2024-12-28 13:37:03,727 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\email\quoprimime.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,727 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\PIL\__init__.py first seen with mtime 1730899116.9449437
DEBUG 2024-12-28 13:37:03,727 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\collections\__init__.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,727 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\DLLs\_zoneinfo.pyd first seen with mtime 1717692902.0
DEBUG 2024-12-28 13:37:03,727 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1732379726.4388134
DEBUG 2024-12-28 13:37:03,727 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1732379726.167376
DEBUG 2024-12-28 13:37:03,727 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1732379726.3352942
DEBUG 2024-12-28 13:37:03,728 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\encodings\utf_8.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,728 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1730899116.623596
DEBUG 2024-12-28 13:37:03,728 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\utils\version.py first seen with mtime 1732379726.478825
DEBUG 2024-12-28 13:37:03,728 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1732379726.1907628
DEBUG 2024-12-28 13:37:03,728 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\email\_parseaddr.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,728 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\_weakrefset.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,728 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1732379726.4588137
DEBUG 2024-12-28 13:37:03,728 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\copyreg.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,728 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\__future__.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,729 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1732379726.1373703
DEBUG 2024-12-28 13:37:03,729 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1732379726.3152974
DEBUG 2024-12-28 13:37:03,729 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\views\decorators\cache.py first seen with mtime 1732379726.4883373
DEBUG 2024-12-28 13:37:03,729 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\psycopg\pq\_enums.py first seen with mtime 1733931461.1445298
DEBUG 2024-12-28 13:37:03,729 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\subprocess.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,729 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1732379723.852398
DEBUG 2024-12-28 13:37:03,729 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\http\server.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,729 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\asyncio\mixins.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:37:03,730 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\db\backends\postgresql\client.py first seen with mtime 1732379726.2727768
DEBUG 2024-12-28 13:37:03,730 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\DLLs\_uuid.pyd first seen with mtime 1717692902.0
DEBUG 2024-12-28 13:37:03,730 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\core\files\base.py first seen with mtime 1732379726.1783762
DEBUG 2024-12-28 13:37:03,730 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\http\client.py first seen with mtime 1717692852.0
